,loss,accuracy
0,0.6834901486124311,0.6571428571428571
1,0.6703472869736807,0.6571428571428571
2,0.648111913885389,0.6571428571428571
3,0.6430288468088422,0.6571428571428571
4,0.6466052966458457,0.6571428571428571
5,0.6497654710497175,0.6571428571428571
6,0.650732398884637,0.6571428571428571
7,0.6508957207202911,0.6571428571428571
8,0.6524913345064436,0.6571428571428571
9,0.6530659828867231,0.6571428571428571
10,0.6527926078864507,0.6571428571428571
11,0.6523381062916347,0.6571428571428571
12,0.6528152448790414,0.6571428571428571
13,0.6539349581514086,0.6571428571428571
14,0.6536866264683859,0.6571428571428571
15,0.6540949864046914,0.6571428571428571
16,0.6538020091397422,0.6571428571428571
17,0.6547942638397217,0.6571428571428571
18,0.6548472421509879,0.6571428571428571
19,0.6533659219741821,0.6571428571428571
20,0.653886250938688,0.6571428571428571
21,0.6546503348009927,0.6571428571428571
22,0.6550688505172729,0.6571428571428571
23,0.6544573732784816,0.6571428571428571
24,0.6545485130378178,0.6571428571428571
25,0.6546312766415733,0.6571428571428571
26,0.6549902064459664,0.6571428571428571
27,0.6553025833198003,0.6571428571428571
28,0.6555207814489092,0.6571428571428571
29,0.6558913588523865,0.6571428571428571
30,0.6558839167867389,0.6571428571428571
31,0.6558194083826883,0.6571428571428571
32,0.6558362049715859,0.6571428571428571
33,0.6558219679764339,0.6571428571428571
34,0.6557295101029532,0.6571428571428571
35,0.6550376151289259,0.6571428571428571
36,0.6550886392593384,0.6571428571428571
37,0.6554216521126883,0.6571428571428571
38,0.6552411496639252,0.6571428571428571
39,0.6554397344589233,0.6571428571428571
