train_loss,train_precision,train_recall,train_f1,val_loss,val_precision,val_recall,val_f1,best_threshold
0.8044806553636279,0.28113945261590023,0.9685695958948044,0.4357864357864359,0.8700120340061559,0.38555392874572963,1.0,0.5565339908418457,0.46000000000000013
0.799731904395989,0.2808906734805621,0.9871712636305324,0.4373401534526854,0.8977158164699718,0.38886150813208475,0.9987341772151899,0.5597729691379922,0.4100000000000001
0.7964846524170467,0.2889636075949367,0.9371391917896087,0.4417233560090703,0.8936753356503142,0.38847858197932056,0.9987341772151899,0.5593761077632046,0.4200000000000001
0.7885813808441162,0.29989281886388,0.8973701090442592,0.4495501285347044,1.0209366407839704,0.4051833122629583,0.8113924050632911,0.5404721753794266,0.3
0.7659732620418072,0.3241951710261569,0.8268120590121874,0.4657633242999097,0.8919258453966579,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7817524188331195,0.2963113092825294,0.9377806286080821,0.4503311258278146,0.9026963253893278,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7266179116921766,0.34591373439273554,0.7819114817190507,0.4796380090497738,0.9610624452509305,0.41227526348419097,0.8417721518987342,0.5534748231377444,0.34
0.6431662421354226,0.5516834022445364,0.5991019884541373,0.5744157441574416,1.2449554775475529,0.39984532095901004,0.6544303797468355,0.49639942390782527,0.3
0.5976806203488793,0.5864022662889519,0.6638871071199487,0.6227436823104693,2.2844390530530583,0.0,0.0,0.0,0.3
0.5942927649404321,0.6152112676056338,0.7004490057729313,0.6550689862027594,1.5601838971506297,0.4366616989567809,0.37088607594936707,0.4010951403148528,0.3
0.524768043586186,0.6873005743458839,0.6908274534958306,0.6890595009596928,2.3269971836401795,0.3922902494331066,0.4379746835443038,0.4138755980861244,0.31
0.48494005349464714,0.7105093488072212,0.7068633739576652,0.7086816720257234,2.134325723587771,0.3668061366806137,0.3329113924050633,0.34903782349037826,0.3
0.4454836972856096,0.7370088719898605,0.7459910198845414,0.7414727446605037,1.7789872779224634,0.3873056994818653,0.37848101265822787,0.382842509603073,0.3
0.42333080124109984,0.7766599597585513,0.7427838357921744,0.759344262295082,2.5875952123204096,0.37354497354497357,0.4468354430379747,0.40691642651296833,0.31
0.3936671835044399,0.7514827995255041,0.812700449005773,0.7808936825885978,2.726167245945578,0.3840425531914894,0.4569620253164557,0.4173410404624278,0.3
0.38830749183227975,0.758288125376733,0.8069275176395125,0.7818520820385333,1.8599661323115055,0.37701149425287356,0.4151898734177215,0.39518072289156625,0.3
0.3443090479581484,0.776084407971864,0.8492623476587556,0.8110260336906585,2.6298406540419803,0.3787878787878788,0.31645569620253167,0.3448275862068966,0.3
