,loss,accuracy
0,0.5904059086527144,0.8571428571428571
1,0.4320429861545563,0.8571428571428571
2,0.44820899622780935,0.8571428571428571
3,0.4446981994169099,0.8571428571428571
4,0.448711667742048,0.8571428571428571
5,0.4606820611017091,0.8571428571428571
6,0.4620772321309362,0.8571428571428571
7,0.46317492936338694,0.8571428571428571
8,0.46337246128490994,0.8571428571428571
9,0.4640918159059116,0.8571428571428571
10,0.4640696101955005,0.8571428571428571
11,0.464139917918614,0.8571428571428571
12,0.46431959186281474,0.8571428571428571
13,0.46440485204969134,0.8571428571428571
14,0.46441303810903006,0.8571428571428571
15,0.46443415752479006,0.8571428571428571
16,0.46444163812058314,0.8571428571428571
17,0.4644554798092161,0.8571428571428571
18,0.46445628191743576,0.8571428571428571
19,0.4644584310906274,0.8571428571428571
20,0.46445859989949634,0.8571428571428571
21,0.46446057025875365,0.8571428571428571
22,0.46446061538798467,0.8571428571428571
23,0.464460603254182,0.8571428571428571
24,0.46446058984313693,0.8571428571428571
25,0.4644605821796826,0.8571428571428571
26,0.4644605966550963,0.8571428571428571
27,0.4644606090017727,0.8571428571428571
28,0.4644606394427163,0.8571428571428571
29,0.4644606398684638,0.8571428571428571
30,0.46446067563125065,0.8571428571428571
31,0.4644606869135584,0.8571428571428571
32,0.4644606771213668,0.8571428571428571
33,0.4644607218248504,0.8571428571428571
34,0.4644607377903802,0.8571428571428571
35,0.4644607567361423,0.8571428571428571
36,0.4644607603549957,0.8571428571428571
37,0.46446076652833396,0.8571428571428571
38,0.46446078100374766,0.8571428571428571
39,0.464460788667202,0.8571428571428571
