,train_loss,train_accuracy,val_loss,val_accuracy
0,0.6364565073886764,0.8598130841121495,0.6273314254624504,0.8571428571428571
1,0.6132036932160921,0.8598130841121495,0.6055572424616132,0.8571428571428571
2,0.5624178725982381,0.8598130841121495,0.5508987511907305,0.8571428571428571
3,0.49354987556689256,0.8598130841121495,0.4656066758292062,0.8571428571428571
4,0.4204272533131537,0.8598130841121495,0.4657023744923728,0.8571428571428571
5,0.38874883260403836,0.8598130841121495,0.4864491322210857,0.8571428571428571
6,0.3277242514783534,0.8598130841121495,0.539296641094344,0.8571428571428571
7,0.32065374204001135,0.8598130841121495,0.5345125191978046,0.8571428571428571
8,0.27802904354077634,0.8598130841121495,0.5774946847132274,0.8571428571428571
