,loss,accuracy
0,0.6470457562378474,0.6571428571428571
1,0.6440349246774401,0.6571428571428571
2,0.6491678212370191,0.6571428571428571
3,0.645642796584538,0.6571428571428571
4,0.6488427698612214,0.6571428571428571
5,0.6510063546044486,0.6571428571428571
6,0.6550786878381457,0.6571428571428571
7,0.6517930780138288,0.6571428571428571
8,0.6545480370521546,0.6571428571428571
9,0.6546257453305381,0.6571428571428571
10,0.6536979956286294,0.6571428571428571
11,0.6540435535567147,0.6571428571428571
12,0.6531821089131492,0.6571428571428571
13,0.6559450839247022,0.6571428571428571
14,0.6537200238023485,0.6571428571428571
15,0.654343216759818,0.6571428571428571
16,0.6531558879784175,0.6571428571428571
17,0.6596164337226322,0.6571428571428571
18,0.6561832581247602,0.6571428571428571
19,0.653950423002243,0.6571428571428571
20,0.65552025948252,0.6571428571428571
21,0.6593272251742227,0.6571428571428571
22,0.6582924979073661,0.6571428571428571
23,0.6540927793298449,0.6571428571428571
24,0.6629260335649763,0.6571428571428571
25,0.6497752044882094,0.6571428571428571
26,0.6586757719516754,0.6571428571428571
27,0.649441488300051,0.6571428571428571
28,0.6709474086761474,0.6571428571428571
29,0.6902881724493845,0.6571428571428571
30,0.6840486339160374,0.6571428571428571
31,0.7822317733296327,0.6571428571428571
32,0.7811042872922761,0.6571428571428571
33,0.8367974841701132,0.6571428571428571
34,0.86247764110033,0.7142857142857143
35,0.8649500803622816,0.6857142857142857
36,0.8877111495605536,0.6571428571428571
37,0.9302589930194829,0.6
38,0.892883850195046,0.6285714285714286
39,0.9227419596963695,0.6285714285714286
