,loss,accuracy
0,0.657913179056985,0.6571428571428571
1,0.6491717406681605,0.6571428571428571
2,0.6513269705431802,0.6571428571428571
3,0.6517296612262726,0.6571428571428571
4,0.6510615416935512,0.6571428571428571
5,0.6492951018469674,0.6571428571428571
6,0.6492747596332005,0.6571428571428571
7,0.6499392679759435,0.6571428571428571
8,0.6544780322483608,0.6571428571428571
9,0.6490389287471772,0.6571428571428571
10,0.6500003354890006,0.6571428571428571
11,0.656169080734253,0.6571428571428571
12,0.6503416325364794,0.6571428571428571
13,0.6502607320036207,0.6571428571428571
14,0.6516452951090677,0.6571428571428571
15,0.6514381289482116,0.6571428571428571
16,0.6526467774595534,0.6571428571428571
17,0.6486194985253471,0.6571428571428571
18,0.6500588178634643,0.6571428571428571
19,0.6538284071854182,0.6571428571428571
20,0.6527862770216806,0.6571428571428571
21,0.6487292647361755,0.6571428571428571
22,0.6491862569536482,0.6571428571428571
23,0.6482130059174129,0.6571428571428571
24,0.6518905895096915,0.6571428571428571
25,0.6553125015326908,0.6571428571428571
26,0.6576144916670663,0.6571428571428571
27,0.6511565344674247,0.6571428571428571
28,0.6584990518433708,0.6571428571428571
29,0.6545214193207877,0.6571428571428571
30,0.652297796521868,0.6571428571428571
31,0.6563733662877764,0.6571428571428571
32,0.6587573817798069,0.6571428571428571
33,0.6506470995289939,0.6571428571428571
34,0.6558681419917516,0.6571428571428571
35,0.6617147360529219,0.6571428571428571
36,0.6583264069897788,0.6571428571428571
37,0.6517544048173087,0.6571428571428571
38,0.6627904696123941,0.6571428571428571
39,0.6732234558888844,0.6571428571428571
