train_loss,train_precision,train_recall,train_f1,val_loss,val_precision,val_recall,val_f1,best_threshold
0.8027763776694026,0.2784163473818646,0.9788325849903784,0.43352272727272717,0.9539160356215466,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7949975017138889,0.27980132450331124,0.9756254008980115,0.43488205861329526,0.96612483819635,0.402555910543131,0.6379746835443038,0.49363369245837413,0.33
0.7836508185948644,0.2975136957437842,0.9057087876844131,0.44789849325931796,1.0163720871687862,0.3976693372177713,0.6911392405063291,0.5048543689320389,0.3
0.7674829614162445,0.34751990202082056,0.7280307889672867,0.47046632124352333,0.9561199711686442,0.39967811158798283,0.9430379746835443,0.5614167294649586,0.31
0.7465574562549591,0.4405377456049638,0.5465041693393201,0.487832808474091,0.9215985476274898,0.40228633641807293,0.9354430379746835,0.5626189569851541,0.34
0.7290422338673047,0.42173560421735606,0.6670942912123156,0.5167701863354037,1.1804188927091976,0.28743961352657005,0.3012658227848101,0.2941903584672435,0.3
0.7141428186638015,0.4256584536958369,0.6427196921103271,0.5121390237669308,1.0106735224853693,0.39623685666851133,0.9063291139240506,0.5514054678475163,0.31
0.6917745682810034,0.47368421052631576,0.6177036561898653,0.5361915367483295,1.0675578599773956,0.4085603112840467,0.6645569620253164,0.5060240963855422,0.31
0.6648621944657394,0.4981874676333506,0.6170622193713919,0.5512893982808023,1.1595918037548139,0.36904761904761907,0.4316455696202532,0.39789964994165694,0.3
0.6573640158985342,0.5803072625698324,0.5330339961513791,0.555667001003009,1.1194736203794813,0.348643006263048,0.42278481012658226,0.38215102974828374,0.3
0.6321124035865069,0.6068620443173696,0.5445798588838999,0.5740365111561866,1.2921774277775204,0.3550624133148405,0.3240506329113924,0.3388484447385837,0.3
0.6078215372775282,0.6112224448897795,0.586914688903143,0.5988219895287957,1.165465985870547,0.3867132867132867,0.7,0.4981981981981981,0.3
0.6009712438072478,0.6015676028739386,0.5907633098139833,0.596116504854369,1.2217008449456108,0.39666666666666667,0.4518987341772152,0.42248520710059173,0.3
0.584116580166987,0.7176759410801964,0.5625400898011546,0.6307083782811937,1.1101464897046294,0.40831758034026466,0.5468354430379747,0.4675324675324676,0.3
0.587474530477609,0.6233766233766234,0.584990378447723,0.6035737921906023,1.3437149751974915,0.3974025974025974,0.38734177215189874,0.39230769230769225,0.3
