,loss,accuracy
0,0.6923381447792053,0.6285714285714286
1,0.6441520171506064,0.6571428571428571
2,0.6437342073236193,0.6571428571428571
3,0.6446549458163126,0.6571428571428571
4,0.6456648681844984,0.6571428571428571
5,0.6463404859815325,0.6571428571428571
6,0.6451363818986076,0.6571428571428571
7,0.6463994920253754,0.6571428571428571
8,0.6463275645460401,0.6571428571428571
9,0.6467669044222151,0.6571428571428571
10,0.6483195321900505,0.6571428571428571
11,0.647642696755273,0.6571428571428571
12,0.6478581368923187,0.6571428571428571
13,0.6488262483051845,0.6571428571428571
14,0.6479161756379264,0.6571428571428571
15,0.6481266805103847,0.6571428571428571
16,0.6489880834306989,0.6571428571428571
17,0.6490216468061719,0.6571428571428571
18,0.6492749427046095,0.6571428571428571
19,0.6495141301836286,0.6571428571428571
20,0.6513357613767896,0.6571428571428571
21,0.6505412936210633,0.6571428571428571
22,0.6532968963895526,0.6571428571428571
23,0.6520972405161176,0.6571428571428571
24,0.65300732254982,0.6571428571428571
25,0.6589140960148403,0.6571428571428571
26,0.6593847709042685,0.6571428571428571
27,0.6538250080176762,0.6571428571428571
28,0.6536851985113962,0.6571428571428571
29,0.6585658729076386,0.6571428571428571
30,0.6689614806856428,0.6571428571428571
31,0.6538431891373225,0.6571428571428571
32,0.6563895634242467,0.6571428571428571
33,0.6622907945087978,0.6571428571428571
34,0.6574968525341579,0.6571428571428571
35,0.660863825253078,0.6571428571428571
36,0.6591846414974758,0.6571428571428571
37,0.6651238168988909,0.6571428571428571
38,0.6559997303145272,0.6571428571428571
39,0.6589067527226039,0.6571428571428571
