train_loss,train_precision,train_recall,train_f1,val_loss,val_precision,val_recall,val_f1,best_threshold
0.8013696381023951,0.27872146118721464,0.9788325849903784,0.43389252203582596,0.9084611732208311,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7976915319051061,0.27880308188496683,0.9980756895445798,0.4358543417366947,0.9169592602243684,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7974653054560934,0.2786416443252904,1.0,0.4358400894604417,0.9126930704144652,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7986427104473114,0.27838369390309314,0.9987171263630532,0.43540268456375836,0.9040427437552219,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7978582397529057,0.2786416443252904,1.0,0.4358400894604417,0.9024961664982807,0.3853658536585366,1.0,0.5563380281690141,0.3
0.797444244154862,0.2786416443252904,1.0,0.4358400894604417,0.9144668465458465,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7973832913381713,0.2786416443252904,1.0,0.4358400894604417,0.908096275904763,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7984170404928072,0.2786416443252904,1.0,0.4358400894604417,0.9202835702478653,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7975883681859289,0.2787119856887299,0.9993585631815266,0.43586515596586944,0.9038381166031388,0.3853658536585366,1.0,0.5563380281690141,0.3
0.797900017627648,0.278691455130497,1.0,0.4359010205508178,0.9120070567854648,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7970256943787847,0.2786416443252904,1.0,0.4358400894604417,0.9070179826554621,0.3853658536585366,1.0,0.5563380281690141,0.3
0.799376556894609,0.2798986792111453,0.9923027581783195,0.4366356195314705,0.9175523360647581,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7965341365337372,0.2786416443252904,1.0,0.4358400894604417,0.9130643659528591,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7975966001834188,0.2786416443252904,1.0,0.4358400894604417,0.9140804574647302,0.3853658536585366,1.0,0.5563380281690141,0.3
0.7985346065248762,0.2784355938284894,0.9955099422706863,0.43516052151969714,0.9036552233454782,0.3853658536585366,1.0,0.5563380281690141,0.3
